"","Country","Year","MIO_EUR.S1.B1GQ","MIO_EUR.S1.B5GQ","MIO_EUR.S13.AF_81L","MIO_EUR.S13.B9","MIO_EUR.S13.D41PAY","MIO_EUR.S13.GD","MIO_EUR.S13.GD_F2","MIO_EUR.S13.GD_F3","MIO_EUR.S13.GD_F31","MIO_EUR.S13.GD_F32","MIO_EUR.S13.GD_F4","MIO_EUR.S13.GD_F41","MIO_EUR.S13.GD_F42","MIO_EUR.S13.IGL_F4_EA17","MIO_EUR.S13.IGL_F4_EA18","MIO_EUR.S13.IGL_F4_EA19","MIO_EUR.S13.IGL_F4_EU25","MIO_EUR.S13.IGL_F4_EU27","MIO_EUR.S13.IGL_F4_EU28","MIO_EUR.S13.P51G","MIO_EUR.S1311.B9","MIO_EUR.S1311.B9_OB","MIO_EUR.S1311.F4_ACQ_ORWB","MIO_EUR.S1311.F4_DIS_ORWB","MIO_EUR.S1311.F5_ACQ_ORWB","MIO_EUR.S1311.F5_DIS_ORWB","MIO_EUR.S1311.F71K_ORWB","MIO_EUR.S1311.F8_ASS_ORWB","MIO_EUR.S1311.F8_LIAB_ORWB","MIO_EUR.S1311.FNDL_ORWB","MIO_EUR.S1311.FNDX_ORWB","MIO_EUR.S1311.FT","MIO_EUR.S1311.GD","MIO_EUR.S1311.ORD41A_ORWB","MIO_EUR.S1311.OROA_ORWB","MIO_EUR.S1311.ORWB","MIO_EUR.S1311.ORWB_E","MIO_EUR.S1312.B9","MIO_EUR.S1312.B9_OB","MIO_EUR.S1312.F4_ORWB","MIO_EUR.S1312.F5_ORWB","MIO_EUR.S1312.F71K_ORWB","MIO_EUR.S1312.F8_ASS_ORWB","MIO_EUR.S1312.F8_LIAB_ORWB","MIO_EUR.S1312.FNDL_ORWB","MIO_EUR.S1312.FNDX_ORWB","MIO_EUR.S1312.FT","MIO_EUR.S1312.GD","MIO_EUR.S1312.ORD41A_ORWB","MIO_EUR.S1312.ORNF_ORWB","MIO_EUR.S1312.OROA_ORWB","MIO_EUR.S1312.ORWB","MIO_EUR.S1313.B9","MIO_EUR.S1313.B9_OB","MIO_EUR.S1313.F4_ORWB","MIO_EUR.S1313.F5_ORWB","MIO_EUR.S1313.F71K_ORWB","MIO_EUR.S1313.F8_ASS_ORWB","MIO_EUR.S1313.F8_LIAB_ORWB","MIO_EUR.S1313.FNDL_ORWB","MIO_EUR.S1313.FNDX_ORWB","MIO_EUR.S1313.FT","MIO_EUR.S1313.GD","MIO_EUR.S1313.ORD41A_ORWB","MIO_EUR.S1313.ORNF_ORWB","MIO_EUR.S1313.OROA_ORWB","MIO_EUR.S1313.ORWB","MIO_EUR.S1314.B9","MIO_EUR.S1314.B9_OB","MIO_EUR.S1314.F4_ORWB","MIO_EUR.S1314.F5_ORWB","MIO_EUR.S1314.F71K_ORWB","MIO_EUR.S1314.F8_ASS_ORWB","MIO_EUR.S1314.F8_LIAB_ORWB","MIO_EUR.S1314.FNDL_ORWB","MIO_EUR.S1314.FNDX_ORWB","MIO_EUR.S1314.FT","MIO_EUR.S1314.GD","MIO_EUR.S1314.ORD41A_ORWB","MIO_EUR.S1314.ORNF_ORWB","MIO_EUR.S1314.OROA_ORWB","MIO_EUR.S1314.ORWB","MIO_NAC.S1.B1GQ","MIO_NAC.S1.B5GQ","MIO_NAC.S13.AF_81L","MIO_NAC.S13.B9","MIO_NAC.S13.D41PAY","MIO_NAC.S13.GD","MIO_NAC.S13.GD_F2","MIO_NAC.S13.GD_F3","MIO_NAC.S13.GD_F31","MIO_NAC.S13.GD_F32","MIO_NAC.S13.GD_F4","MIO_NAC.S13.GD_F41","MIO_NAC.S13.GD_F42","MIO_NAC.S13.IGL_F4_EA17","MIO_NAC.S13.IGL_F4_EA18","MIO_NAC.S13.IGL_F4_EA19","MIO_NAC.S13.IGL_F4_EU25","MIO_NAC.S13.IGL_F4_EU27","MIO_NAC.S13.IGL_F4_EU28","MIO_NAC.S13.P51G","MIO_NAC.S1311.B9","MIO_NAC.S1311.B9_OB","MIO_NAC.S1311.F4_ACQ_ORWB","MIO_NAC.S1311.F4_DIS_ORWB","MIO_NAC.S1311.F5_ACQ_ORWB","MIO_NAC.S1311.F5_DIS_ORWB","MIO_NAC.S1311.F71K_ORWB","MIO_NAC.S1311.F8_ASS_ORWB","MIO_NAC.S1311.F8_LIAB_ORWB","MIO_NAC.S1311.FNDL_ORWB","MIO_NAC.S1311.FNDX_ORWB","MIO_NAC.S1311.FT","MIO_NAC.S1311.GD","MIO_NAC.S1311.ORD41A_ORWB","MIO_NAC.S1311.ORNF_ORWB","MIO_NAC.S1311.OROA_ORWB","MIO_NAC.S1311.ORWB","MIO_NAC.S1311.ORWB_E","MIO_NAC.S1312.B9","MIO_NAC.S1312.B9_OB","MIO_NAC.S1312.F4_ORWB","MIO_NAC.S1312.F5_ORWB","MIO_NAC.S1312.F71K_ORWB","MIO_NAC.S1312.F8_ASS_ORWB","MIO_NAC.S1312.F8_LIAB_ORWB","MIO_NAC.S1312.FNDL_ORWB","MIO_NAC.S1312.FNDX_ORWB","MIO_NAC.S1312.FT","MIO_NAC.S1312.GD","MIO_NAC.S1312.ORD41A_ORWB","MIO_NAC.S1312.ORNF_ORWB","MIO_NAC.S1312.OROA_ORWB","MIO_NAC.S1312.ORWB","MIO_NAC.S1312.ORWB_E","MIO_NAC.S1313.B9","MIO_NAC.S1313.B9_OB","MIO_NAC.S1313.F4_ORWB","MIO_NAC.S1313.F5_ORWB","MIO_NAC.S1313.F71K_ORWB","MIO_NAC.S1313.F8_ASS_ORWB","MIO_NAC.S1313.F8_LIAB_ORWB","MIO_NAC.S1313.FNDL_ORWB","MIO_NAC.S1313.FNDX_ORWB","MIO_NAC.S1313.FT","MIO_NAC.S1313.GD","MIO_NAC.S1313.ORD41A_ORWB","MIO_NAC.S1313.ORNF_ORWB","MIO_NAC.S1313.OROA_ORWB","MIO_NAC.S1313.ORWB","MIO_NAC.S1313.ORWB_E","MIO_NAC.S1314.B9","MIO_NAC.S1314.B9_OB","MIO_NAC.S1314.F4_ORWB","MIO_NAC.S1314.F5_ORWB","MIO_NAC.S1314.F71K_ORWB","MIO_NAC.S1314.F8_ASS_ORWB","MIO_NAC.S1314.F8_LIAB_ORWB","MIO_NAC.S1314.FNDL_ORWB","MIO_NAC.S1314.FNDX_ORWB","MIO_NAC.S1314.FT","MIO_NAC.S1314.GD","MIO_NAC.S1314.ORD41A_ORWB","MIO_NAC.S1314.ORNF_ORWB","MIO_NAC.S1314.OROA_ORWB","MIO_NAC.S1314.ORWB","MIO_NAC.S1314.ORWB_E","PC_GDP.S1.B1GQ","PC_GDP.S1.B5GQ","PC_GDP.S13.AF_81L","PC_GDP.S13.B9","PC_GDP.S13.D41PAY","PC_GDP.S13.GD","PC_GDP.S13.GD_F2","PC_GDP.S13.GD_F3","PC_GDP.S13.GD_F31","PC_GDP.S13.GD_F32","PC_GDP.S13.GD_F4","PC_GDP.S13.GD_F41","PC_GDP.S13.GD_F42","PC_GDP.S13.IGL_F4_EA17","PC_GDP.S13.IGL_F4_EA18","PC_GDP.S13.IGL_F4_EA19","PC_GDP.S13.IGL_F4_EU25","PC_GDP.S13.IGL_F4_EU27","PC_GDP.S13.IGL_F4_EU28","PC_GDP.S13.P51G","PC_GDP.S1311.B9","PC_GDP.S1311.B9_OB","PC_GDP.S1311.F4_ACQ_ORWB","PC_GDP.S1311.F4_DIS_ORWB","PC_GDP.S1311.F5_ACQ_ORWB","PC_GDP.S1311.F5_DIS_ORWB","PC_GDP.S1311.F71K_ORWB","PC_GDP.S1311.F8_ASS_ORWB","PC_GDP.S1311.F8_LIAB_ORWB","PC_GDP.S1311.FNDX_ORWB","PC_GDP.S1311.FT","PC_GDP.S1311.GD","PC_GDP.S1311.ORD41A_ORWB","PC_GDP.S1311.OROA_ORWB","PC_GDP.S1311.ORWB","PC_GDP.S1311.ORWB_E","PC_GDP.S1312.B9","PC_GDP.S1312.B9_OB","PC_GDP.S1312.F4_ORWB","PC_GDP.S1312.F5_ORWB","PC_GDP.S1312.F71K_ORWB","PC_GDP.S1312.F8_ASS_ORWB","PC_GDP.S1312.F8_LIAB_ORWB","PC_GDP.S1312.FNDX_ORWB","PC_GDP.S1312.FT","PC_GDP.S1312.GD","PC_GDP.S1312.ORD41A_ORWB","PC_GDP.S1312.ORNF_ORWB","PC_GDP.S1312.OROA_ORWB","PC_GDP.S1312.ORWB","PC_GDP.S1313.B9","PC_GDP.S1313.B9_OB","PC_GDP.S1313.F4_ORWB","PC_GDP.S1313.F5_ORWB","PC_GDP.S1313.F71K_ORWB","PC_GDP.S1313.F8_ASS_ORWB","PC_GDP.S1313.F8_LIAB_ORWB","PC_GDP.S1313.FNDX_ORWB","PC_GDP.S1313.FT","PC_GDP.S1313.GD","PC_GDP.S1313.ORD41A_ORWB","PC_GDP.S1313.ORNF_ORWB","PC_GDP.S1313.OROA_ORWB","PC_GDP.S1313.ORWB","PC_GDP.S1314.B9","PC_GDP.S1314.B9_OB","PC_GDP.S1314.F4_ORWB","PC_GDP.S1314.F5_ORWB","PC_GDP.S1314.F71K_ORWB","PC_GDP.S1314.F8_ASS_ORWB","PC_GDP.S1314.F8_LIAB_ORWB","PC_GDP.S1314.FNDX_ORWB","PC_GDP.S1314.FT","PC_GDP.S1314.GD","PC_GDP.S1314.ORD41A_ORWB","PC_GDP.S1314.ORNF_ORWB","PC_GDP.S1314.OROA_ORWB","PC_GDP.S1314.ORWB"
"660","Serbia",2003,293444.5,NA,NA,-3853.1,6225.8,144317.5,5118.4,124172,29773.4,94398.6,14422.7,2724.6,11698.1,NA,NA,NA,NA,NA,NA,12325,-5738.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-818.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2703.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2677446,NA,NA,-35156,56805,1310403,46475,1132970,271658,861312,130958,24739,106219,NA,NA,NA,NA,NA,NA,112456,-52356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,-1.3,2.1,48.9,1.7,42.3,10.1,32.2,4.9,0.9,4,NA,NA,NA,NA,NA,NA,4.2,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","Serbia",2004,307433.4,NA,NA,1003.3,5261.3,148899.3,5711.3,125940.3,23098.2,102842.1,15799.9,4472.1,11327.8,NA,NA,NA,NA,NA,NA,12625.1,-1802.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2621.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2805115,NA,NA,9154,48006,1343161,51519,1149117,210755,938362,142525,40341,102184,NA,NA,NA,NA,NA,NA,115195,-16448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,0.3,1.7,47.9,1.8,41,7.5,33.5,5.1,1.4,3.6,NA,NA,NA,NA,NA,NA,4.1,-0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","Serbia",2005,313218,NA,NA,5672.3,5526.8,149291.6,5890.8,129095.2,32843.5,96251.6,15767.3,4904.9,10862.3,NA,NA,NA,NA,NA,NA,12862.8,1355.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1314.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3001.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2907352,NA,NA,52651,51301,1401624,55306,1198287,304860,893427,148031,46050,101981,NA,NA,NA,NA,NA,NA,119395,12586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,1.8,1.8,48.2,1.9,41.2,10.5,30.7,5.1,1.6,3.5,NA,NA,NA,NA,NA,NA,4.1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","Serbia",2006,334876.5,NA,NA,7315.1,5488,147972.1,4744.8,120510.1,28884.6,91625.5,19864.5,8940.5,10924,NA,NA,NA,NA,NA,NA,13826.1,3485.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,461.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3368.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3099081,NA,NA,67697,50788,1337727,42895,1115249,267310,847939,179583,80826,98757,NA,NA,NA,NA,NA,NA,127952,32257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,2.2,1.6,43.2,1.4,36,8.6,27.4,5.8,2.6,3.2,NA,NA,NA,NA,NA,NA,4.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","Serbia",2007,356434.3,NA,NA,11897.2,5932.6,133694,4476.2,109400.3,21700.6,87699.7,22035.3,11376.6,10658.7,NA,NA,NA,NA,NA,NA,14603.2,7632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3750.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3297053,NA,NA,110050,54877,1262272,42262,1011964,200733,811231,208046,107412,100634,NA,NA,NA,NA,NA,NA,135081,70597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,3.3,1.7,38.3,1.3,30.7,6.1,24.6,6.3,3.3,3.1,NA,NA,NA,NA,NA,NA,4.1,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","Serbia",2008,352317.1,NA,NA,6882.3,5496.2,114820.6,5704.6,101273.2,15568.6,85704.6,19533.5,9463.4,10070.1,NA,NA,NA,NA,NA,NA,15025.9,3819.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3322.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3387599,NA,NA,66175,52847,1248100,62009,973762,149695,824067,212329,102867,109462,NA,NA,NA,NA,NA,NA,144477,36721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,2,1.6,36.8,1.8,28.7,4.4,24.3,6.3,3,3.2,NA,NA,NA,NA,NA,NA,4.3,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","Serbia",2009,309678.7,NA,NA,-2222.3,3586.6,129600.7,5227,94430.1,13524.9,80905.3,26562.2,16358.8,10203.5,0,0,0,0,0,0,13919.2,-2150.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-562.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,491.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3288509,NA,NA,-23599,38086,1328666,53587,1002763,143622,859141,272316,167710,104606,0,0,0,0,0,0,147809,-22840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,-0.7,1.2,40.4,1.6,30.5,4.4,26.1,8.3,5.1,3.2,0,0,0,0,0,0,4.5,-0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","Serbia",2010,369076.6,NA,NA,-107.6,3925.7,147736.9,6200.9,108648.9,16009.1,92639.7,25957.7,13000.5,12957.2,0,0,0,0,0,0,16660,-1551.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,714.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,729.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3519994,NA,NA,-1026,37441,1324535,55594,1036217,152684,883533,232724,116556,116168,0,0,0,0,0,0,158891,-14798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,0,1.1,37.6,1.6,29.4,4.3,25.1,6.6,3.3,3.3,0,0,0,0,0,0,4.5,-0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","Serbia",2011,404945.5,NA,NA,-353.9,4581.7,151566.4,7386,110346.5,14825.4,95521.2,32375.3,16610.6,15764.7,0,0,0,0,0,0,17963.2,-1323.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2184.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3656577,NA,NA,-3196,41372,1350760,65824,996407,133870,862537,288529,148034,140495,0,0,0,0,0,0,162204,-11951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,-0.1,1.1,36.9,1.8,27.2,3.7,23.6,7.9,4,3.8,0,0,0,0,0,0,4.4,-0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","Serbia",2012,423340.7,437129.2,7370.5,-3938.7,3916.9,159610.8,8330.6,117410.2,22291.4,95118.7,32199.6,14135.4,18064.2,300,300,300,300,300,300,19286.1,-4612,-185.5,1568.7,-1319.5,0,0,-776.4,-244.5,-1350.4,-1282.2,-3071.7,-2822.5,131886.5,1778,1074.4,-2861.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-441.9,38.8,0,NA,NA,NA,NA,0,-82.8,-82.8,31942.3,NA,-5827.4,3173.6,2255.9,1115.1,NA,0,0,0,96.6,0,0,0,0,3234.8,NA,2.4,-8796,9812,3684800,3804816,64154,-34283,34093,1369780,71493,1021950,194027,827923,276337,121310,155027,2575,2575,2575,2575,2575,2575,167868,-40143,-1615,13654,-11485,0,0,-6758,-2128,-11754,-11160,-26736,-24567,1131850,15476,0,9352,-24907,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3846,338,0,NA,NA,NA,NA,0,-721,-721,274129,NA,-50722,27623,19636,NA,9706,NA,0,0,0,841,0,0,0,0,27761,NA,21,-76561,85405,NA,100,103.3,1.7,-0.9,0.9,37.2,1.9,27.7,5.3,22.5,7.5,3.3,4.2,0.1,0.1,0.1,0.1,0.1,0.1,4.6,-1.1,0,0.4,-0.3,0,0,-0.2,-0.1,-0.3,-0.7,-0.7,30.7,0.4,0.3,-0.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,0,0,NA,NA,NA,NA,0,0,7.4,NA,-1.4,0.7,0.5,0.3,NA,0,0,0,0,0,0,0,0.8,NA,0,-2.1,2.3
"670","Serbia",2013,435752.1,447517.4,7207.4,-5956.8,3537.1,169243.5,5779.8,132420.4,16686.8,115733.6,34146.4,14618.3,19528.1,600.6,600.6,600.6,600.6,600.6,600.6,19440.8,-5119.2,-157.8,13219.4,-543.8,290.9,-4851,-1001.1,1812.4,478.2,-72.9,-1115,7000.6,141121.3,1182.5,-307.9,-15127.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-235.6,-9.9,0,NA,156,NA,NA,0,42.8,42.8,34028.9,NA,-6256.1,4415.8,1572,-602,NA,0,0,0,-7.4,0,0,0,0,2578.7,NA,13.5,-12126.7,11518.6,3769909,3871697,62355,-51535,30601,1499345,51204,1145635,144366,1001269,302506,129505,173001,5321,5321,5321,5321,5321,5321,168192,-44289,-1365,114368,-4705,2517,-41968,-8661,15680,4137,-631,-9646,60566,1250208,10230,0,-2664,-130873,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2038,-86,0,NA,1350,NA,NA,0,370,370,301465,NA,-54125,38203,13600,NA,-5208,NA,0,0,0,-64,0,0,0,0,22845,NA,117,-104914,99653,NA,100,102.7,1.7,-1.4,0.8,39.8,1.4,30.4,3.8,26.6,8,3.4,4.6,0.1,0.1,0.1,0.1,0.1,0.1,4.5,-1.2,0,3,-0.1,0.1,-1.1,-0.2,0.4,0.1,-0.3,1.6,33.2,0.3,-0.1,-3.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,0,0,NA,0,NA,NA,0,0,8,NA,-1.4,1,0.4,-0.1,NA,0,0,0,0,0,0,0,0.6,NA,0,-2.8,2.6
